gear,speed_bin_mph,tcc_state,total_time_s,distance_miles,fuel_gal,mpg
2.0,7,PARTIAL,0.23299999999926513,0.0004759263046077381,2.680497412526119e-05,17.7551488161752
2.0,8,LOCKED,3.952000000000453,0.009199503843093126,0.0004870930558614424,18.886542791753534
2.0,8,PARTIAL,0.24099999999998545,0.0005855167151685833,2.8645790021961974e-05,20.439887142916394
2.0,9,LOCKED,3.314999999999827,0.008847676819660135,0.00044661746697020844,19.810413774637073
2.0,9,PARTIAL,2.2239999999999327,0.005965327079314495,0.00027754609960968247,21.49310362387953
2.0,10,LOCKED,3.8190000000004147,0.011227552262134989,0.0005733561178250916,19.582161789298414
2.0,10,PARTIAL,0.8509999999994307,0.002510802466790937,0.0001227567392323067,20.45347964187495
2.0,11,LOCKED,7.725000000000591,0.024667313039592863,0.0013684192647960343,18.026136926148563
2.0,11,OPEN,2.7490000000003363,0.008966639823622594,0.0008331746046755859,10.76201767709176
2.0,11,PARTIAL,6.838999999999373,0.022017587732048715,0.001072317605540211,20.532711221277317
2.0,12,LOCKED,2.093999999999852,0.0072255309719534986,0.00042921593756619925,16.834255999263966
2.0,12,OPEN,3.587000000001211,0.012390077840218906,0.0013019156943698588,9.516805038759315
2.0,12,PARTIAL,5.053999999998382,0.017453162633800978,0.0008851311566752706,19.71816549691748
2.0,13,LOCKED,1.779000000000508,0.006604258174934921,0.00038733034462090356,17.050712051488723
2.0,13,OPEN,7.951000000000789,0.029614065334352485,0.003912365329719141,7.569350722285029
2.0,13,PARTIAL,8.9380000000005,0.03341953190705943,0.0018548634316445838,18.01724662684657
2.0,14,LOCKED,4.286999999998216,0.017598622476869403,0.0008942689830768715,19.679339001917082
2.0,14,OPEN,9.918999999999585,0.04030789564239585,0.006083174276195958,6.6261286973356155
2.0,14,PARTIAL,10.712000000000614,0.043574204779628485,0.002856603374364974,15.25385188950674
2.0,15,LOCKED,1.062000000001035,0.004570297963942427,0.0002637158135050569,17.330390253047106
2.0,15,OPEN,8.886999999999006,0.03838918577964088,0.005690844263632707,6.74578041521302
2.0,15,PARTIAL,7.317000000000235,0.03153579442753463,0.002065752821303509,15.26600574004554
2.0,16,LOCKED,1.2729999999996835,0.005888005987917314,0.0003216516528167303,18.30553624194235
2.0,16,OPEN,24.255999999999204,0.11113254078843147,0.018813174117038204,5.907165909222303
2.0,16,PARTIAL,3.7480000000003884,0.017027140421802006,0.00114684810147362,14.846901171936645
2.0,17,LOCKED,3.5789999999992688,0.017343266717710772,0.0009043507042779758,19.177589662582786
2.0,17,OPEN,15.827999999998667,0.07657257544858084,0.014124636931416438,5.421206634930618
2.0,17,PARTIAL,4.2000000000022055,0.02032222930955273,0.0012528664801245083,16.220586656235813
2.0,18,LOCKED,5.3220000000004575,0.026944909646542035,0.0013153270033107744,20.485331464130002
2.0,18,OPEN,30.04700000000176,0.15321087493026803,0.02817346644061851,5.438126517132425
2.0,18,PARTIAL,4.067999999998619,0.020626006370088917,0.0014147740696710501,14.579010749670214
2.0,19,LOCKED,2.1540000000004795,0.011637858633845201,0.0006009848780623224,19.36464470015891
2.0,19,OPEN,27.292000000000883,0.14828455716620131,0.02703113225165959,5.485695374713625
2.0,19,PARTIAL,3.944999999999993,0.021334908333198108,0.0015748288142730024,13.547446007994887
2.0,20,OPEN,14.384000000000299,0.08193223760806476,0.015204320513124158,5.388747069449239
2.0,20,PARTIAL,0.8170000000009168,0.0046773733680004525,0.0003600557645469698,12.990691522146932
2.0,21,LOCKED,0.057999999999992724,0.00034037333085934615,2.5536631727951143e-05,13.32882638890822
2.0,21,OPEN,24.823999999998875,0.1479278365770748,0.026903114409623504,5.498539474825993
2.0,21,PARTIAL,1.1979999999994106,0.007039792364774247,0.0005578432920097383,12.619659437710606
2.0,22,OPEN,18.8229999999989,0.11810944529282329,0.023373630479879795,5.0531065507556825
2.0,23,OPEN,5.0499999999999545,0.033025348318445884,0.007928225294624499,4.165541100457596
2.0,24,OPEN,3.918000000001257,0.026625009357926943,0.007299031341890474,3.6477455857904255
2.0,25,OPEN,2.5829999999998563,0.01827100274725688,0.0053584939835986615,3.4097272112614045
2.0,26,OPEN,4.559000000000651,0.03343678240494387,0.00926916987066266,3.60731142826207
